t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
0.656,186.528869629,82.831741333,221.0,129.0,150.0,40.0,258.303649902,361.896118164,2776.62548828,600.355957031,-88.5771560669,2806.62548828,-96.3150024414,770.519958496,2746.62548828
0.687,186.869033813,81.4011688232,223.0,129.0,150.0,38.0,261.045776367,375.006530762,2770.57666016,618.703369141,-88.3862533569,2800.57666016,-96.1028900146,788.043701172,2740.57666016
0.718,187.352630615,80.1572647095,223.0,129.0,148.0,36.0,265.068054199,386.106811523,2763.52783203,617.146118164,-88.1637954712,2793.52783203,-115.02684021,805.187988281,2733.52783203
0.75,187.51725769,78.8918609619,223.0,129.0,148.0,32.0,266.451171875,398.052368164,2761.32739258,616.66003418,-88.0943450928,2791.32739258,-114.934242249,842.851257324,2731.32739258
0.781,188.094909668,77.2899093628,225.0,129.0,148.0,30.0,270.826629639,411.712646484,2748.96533203,633.418884277,-87.7042007446,2778.96533203,-114.414047241,858.10546875,2718.96533203
0.812,188.615280151,75.7433166504,227.0,129.0,148.0,26.0,274.890441895,425.148254395,2739.47338867,650.678649902,-87.4046325684,2769.47338867,-114.014625549,893.114624023,2709.47338867
0.843,189.789108276,73.3625488281,231.0,129.0,152.0,22.0,284.447387695,445.327209473,2723.01416016,685.427185059,-86.8851852417,2753.01416016,-75.5480422974,925.463317871,2693.01416016
0.89,190.783615112,71.4099197388,231.0,129.0,154.0,18.0,292.896026611,462.318664551,2713.30932617,683.010986328,-86.5789031982,2743.30932617,-56.4568634033,959.766113281,2683.30932617
0.937,191.954101562,68.9056625366,233.0,129.0,156.0,14.0,302.460845947,483.632141113,2699.27978516,698.659179688,-86.1361312866,2729.27978516,-37.4410667419,992.189086914,2669.27978516
0.968,193.234146118,66.3899536133,237.0,129.0,160.0,8.0,312.244476318,503.681976318,2679.26513672,731.537841797,-85.5044555664,2709.26513672,0.0,1040.4901123,2649.26513672
1.0,193.959747314,64.2535858154,237.0,129.0,162.0,8.0,317.350311279,520.944458008,2664.89428711,727.657470703,-85.0509185791,2694.89428711,18.4794635773,1034.84594727,2634.89428711
1.031,194.942260742,62.3207015991,239.0,129.0,164.0,8.0,324.766998291,536.09375,2650.49072266,742.567382812,-84.5963363647,2680.49072266,36.7567176819,1029.18896484,2620.49072266
1.062,195.720031738,61.0810012817,241.0,129.0,164.0,8.0,331.447845459,546.712097168,2646.1159668,760.124084473,-84.4582748413,2676.1159668,36.6953544617,1027.4708252,2616.1159668
1.093,196.185195923,60.0011978149,241.0,129.0,166.0,8.0,334.610076904,554.81817627,2637.02099609,757.540710449,-84.1712341309,2667.02099609,54.8517608643,1023.89886475,2607.02099609
1.125,196.98526001,59.0703125,243.0,129.0,168.0,8.0,340.591796875,561.092529297,2626.09863281,773.066345215,-83.8265228271,2656.09863281,72.8291549683,1019.60906982,2596.09863281
1.156,197.328796387,59.5531234741,243.0,129.0,170.0,8.0,343.048431396,555.501464844,2620.69750977,771.49432373,-83.6560668945,2650.69750977,90.8471298218,1017.487854,2590.69750977
1.187,197.70111084,59.2323493958,245.0,129.0,170.0,8.0,345.151977539,556.325012207,2610.72827148,787.113098145,-83.3414382935,2640.72827148,90.497543335,1013.5723877,2580.72827148
1.218,198.104003906,58.2336769104,245.0,129.0,170.0,8.0,346.895294189,562.314880371,2596.17138672,782.774169922,-82.8820266724,2626.17138672,89.9870834351,1007.85522461,2566.17138672
1.5,196.304901123,58.8249816895,241.0,137.0,168.0,8.0,323.230194092,544.653930664,2538.93774414,729.681152344,-153.142929077,2568.93774414,70.3840026855,985.376953125,2508.93774414
1.75,191.912307739,61.8059844971,237.0,149.0,160.0,8.0,274.87902832,501.258422852,2456.34228516,671.345703125,-252.844451904,2486.34228516,0.0,952.937866211,2426.34228516
1.781,190.838516235,61.9687843323,235.0,149.0,160.0,8.0,264.505401611,497.74017334,2445.94433594,651.173339844,-251.787033081,2475.94433594,0.0,948.854064941,2415.94433594
1.812,190.053955078,61.9501113892,235.0,149.0,158.0,8.0,256.297546387,495.044433594,2431.91455078,647.483581543,-250.360305786,2461.91455078,-16.8454113007,943.343933105,2401.91455078
1.843,189.317687988,62.4386100769,233.0,149.0,156.0,8.0,248.636886597,488.165557861,2418.47387695,626.776611328,-248.993484497,2448.47387695,-33.5022964478,938.065124512,2388.47387695
1.875,188.953109741,62.8601417542,233.0,149.0,156.0,8.0,243.994873047,481.531463623,2403.20605469,622.868286133,-247.440856934,2433.20605469,-33.2881393433,932.068786621,2373.20605469
1.906,188.236022949,63.2460136414,231.0,149.0,154.0,8.0,236.888671875,476.142578125,2392.46826172,603.130065918,-246.348892212,2422.46826172,-49.706363678,927.8515625,2362.46826172
1.937,188.118774414,63.9247398376,229.0,149.0,152.0,8.0,234.617858887,467.881500244,2379.41430664,582.981872559,-245.021377563,2409.41430664,-65.9089202881,922.724609375,2349.41430664
1.968,187.999740601,64.633102417,227.0,149.0,154.0,8.0,232.509536743,459.766143799,2368.05786133,563.415771484,-243.866500854,2398.05786133,-49.1927680969,918.264404297,2338.05786133
2.0,188.075897217,64.7534942627,227.0,149.0,152.0,8.0,231.798904419,456.123535156,2354.41601562,560.210693359,-242.479217529,2384.41601562,-65.2076339722,912.906677246,2324.41601562
2.031,187.979766846,65.7778778076,225.0,149.0,152.0,8.0,230.068374634,445.850616455,2344.86791992,541.311584473,-241.508255005,2374.86791992,-64.939781189,909.156677246,2314.86791992
2.062,187.974700928,66.3039093018,227.0,151.0,150.0,8.0,228.87663269,439.317626953,2333.14355469,555.212768555,-256.889465332,2363.14355469,-80.7635726929,904.551940918,2303.14355469
2.093,188.231628418,67.2525024414,225.0,157.0,150.0,8.0,229.959960938,429.653289795,2322.85327148,536.293701172,-305.274810791,2352.85327148,-80.4027252197,900.510437012,2292.85327148
2.125,188.614273071,67.8115463257,227.0,157.0,152.0,8.0,231.869140625,422.896942139,2310.81762695,549.967346191,-303.713226318,2340.81762695,-63.9845542908,895.783569336,2280.81762695
2.156,189.124084473,68.3374862671,227.0,159.0,152.0,8.0,234.76159668,416.437805176,2298.6887207,547.117736816,-318.4715271,2328.6887207,-63.6442985535,891.019958496,2268.6887207
2.203,189.618591309,68.2102050781,229.0,159.0,152.0,8.0,237.444015503,415.184417725,2286.13745117,560.412597656,-316.755004883,2316.13745117,-63.2921943665,886.090454102,2256.13745117
2.25,190.28678894,68.4180831909,231.0,159.0,152.0,8.0,241.253814697,410.883270264,2271.57202148,573.030090332,-314.763031006,2301.57202148,-62.8835830688,880.369873047,2241.57202148
2.281,191.020690918,68.5134124756,233.0,159.0,152.0,8.0,245.497467041,407.464263916,2256.84082031,585.400695801,-312.748413086,2286.84082031,-62.4703216553,874.584289551,2226.84082031
2.312,192.166381836,68.8177185059,235.0,159.0,158.0,8.0,252.918960571,402.437805176,2242.25317383,597.602600098,-310.753387451,2272.25317383,-15.5152549744,868.855041504,2212.25317383
2.343,193.27015686,69.1006393433,237.0,159.0,158.0,8.0,260.0,397.768890381,2228.55834961,609.840942383,-308.880493164,2258.55834961,-15.4192085266,863.47644043,2198.55834961
2.375,194.284484863,69.5925750732,237.0,159.0,160.0,8.0,266.393615723,391.670227051,2215.80517578,606.397399902,-307.136352539,2245.80517578,0.0,858.467712402,2185.80517578
2.406,195.061325073,69.7891693115,239.0,159.0,160.0,8.0,271.221679688,388.412780762,2205.97998047,619.426025391,-305.792663574,2235.97998047,0.0,854.608886719,2175.97998047
2.437,195.861541748,70.0038909912,241.0,159.0,162.0,8.0,276.013427734,384.802001953,2194.85913086,631.949035645,-304.271789551,2224.85913086,15.1829376221,850.241210938,2164.85913086
2.469,196.608306885,70.6144104004,241.0,159.0,160.0,8.0,280.604064941,378.542358398,2185.84692383,629.389221191,-303.039245605,2215.84692383,0.0,846.701660156,2155.84692383
2.531,197.600906372,70.8460388184,243.0,159.0,164.0,8.0,286.967926025,375.140106201,2176.40917969,642.182739258,-301.748565674,2206.40917969,30.1069393158,842.995056152,2146.40917969
2.562,198.714889526,70.9201507568,245.0,159.0,166.0,8.0,293.746063232,372.389343262,2163.71240234,653.872558594,-300.012176514,2193.71240234,44.8933410645,838.008483887,2133.71240234
2.594,199.083984375,71.1892318726,247.0,159.0,166.0,8.0,295.985321045,369.646697998,2159.61694336,668.008422852,-299.452056885,2189.61694336,44.8071708679,836.399963379,2129.61694336
2.64,199.344299316,71.3044128418,247.0,159.0,168.0,8.0,297.336914062,368.007354736,2155.125,666.638061523,-298.837738037,2185.125,59.6167869568,834.635742188,2125.125
2.672,199.440658569,71.7773742676,247.0,159.0,168.0,8.0,297.956085205,364.299743652,2154.33642578,666.397460938,-298.729888916,2184.33642578,59.5946617126,834.326049805,2124.33642578
2.703,199.496505737,72.1816101074,247.0,159.0,168.0,8.0,298.235229492,361.073150635,2153.30615234,666.083129883,-298.588989258,2183.30615234,59.5657615662,833.921447754,2123.30615234
2.734,199.275878906,72.3405761719,245.0,159.0,170.0,8.0,296.352203369,359.609405518,2151.72998047,650.301025391,-298.373443604,2181.72998047,74.4020004272,833.302429199,2121.72998047
2.765,199.053924561,72.5409851074,245.0,159.0,170.0,8.0,294.48147583,357.859100342,2150.29907227,649.874511719,-298.177734375,2180.29907227,74.3518218994,832.74041748,2120.29907227
2.781,198.793548584,72.7180480957,243.0,159.0,164.0,8.0,292.599212646,356.622650146,2150.89428711,634.756530762,-298.259155273,2180.89428711,29.7490501404,832.974182129,2120.89428711
2.828,198.783843994,72.5538635254,243.0,159.0,168.0,8.0,292.077301025,357.312164307,2147.59545898,633.796386719,-297.808013916,2177.59545898,59.4055557251,831.678588867,2117.59545898
2.875,198.63848877,72.8010787964,245.0,159.0,170.0,8.0,290.884338379,355.33026123,2146.86938477,648.852233887,-297.708709717,2176.86938477,74.231552124,831.393371582,2116.86938477
2.906,198.534683228,72.6032409668,245.0,159.0,168.0,8.0,289.886169434,356.553192139,2145.26635742,648.374389648,-297.489471436,2175.26635742,59.3402175903,830.76385498,2115.26635742
2.937,198.244018555,72.4628143311,245.0,159.0,168.0,8.0,287.576690674,357.456817627,2144.34985352,648.101257324,-297.364135742,2174.34985352,59.3145065308,830.403869629,2114.34985352
2.969,198.067199707,72.4397888184,247.0,159.0,168.0,8.0,286.036468506,357.366760254,2142.77172852,662.869262695,-297.14831543,2172.77172852,59.270236969,829.784057617,2112.77172852
3.0,197.920654297,72.164642334,245.0,159.0,166.0,8.0,284.745910645,359.195251465,2141.34741211,647.206298828,-296.953491211,2171.34741211,44.4227790833,829.22467041,2111.34741211
3.031,197.398010254,72.3387985229,245.0,159.0,166.0,8.0,281.059539795,358.191040039,2143.16333008,647.747558594,-297.201873779,2173.16333008,44.4609870911,829.937866211,2113.16333008
3.062,196.919219971,72.5799407959,243.0,159.0,166.0,8.0,277.741333008,356.738525391,2145.32666016,633.136047363,-297.497711182,2175.32666016,44.5065002441,830.787536621,2115.32666016
3.094,196.492126465,72.8544769287,241.0,159.0,166.0,8.0,274.696228027,354.890197754,2146.6394043,618.252685547,-297.677246094,2176.6394043,44.5341262817,831.303100586,2116.6394043
3.125,195.663909912,72.9116821289,241.0,159.0,164.0,8.0,268.861633301,354.987426758,2149.8359375,619.160644531,-298.1144104,2179.8359375,29.734205246,832.558532715,2119.8359375
3.156,195.228820801,72.8736724854,239.0,159.0,164.0,8.0,265.724700928,355.465515137,2150.99487305,604.193786621,-298.272888184,2180.99487305,29.7504615784,833.013671875,2120.99487305
3.203,194.376861572,73.321105957,237.0,159.0,164.0,8.0,259.960693359,352.989593506,2156.48730469,590.38079834,-299.024047852,2186.48730469,29.827501297,835.170776367,2126.48730469
3.219,193.838027954,73.3229980469,235.0,159.0,164.0,8.0,256.095825195,353.264801025,2158.25610352,575.511352539,-299.265960693,2188.25610352,29.852312088,835.865478516,2128.25610352
3.265,193.0753479,73.6154022217,233.0,159.0,162.0,8.0,250.896270752,351.854888916,2163.19360352,561.428283691,-299.941192627,2193.19360352,14.960855484,837.8046875,2133.19360352
3.312,192.621887207,73.4142303467,231.0,159.0,162.0,8.0,247.492095947,353.431671143,2163.50390625,546.124023438,-299.983642578,2193.50390625,14.9630317688,837.926513672,2133.50390625
3.344,192.13609314,73.0565490723,231.0,159.0,160.0,8.0,243.935409546,356.333526611,2164.64770508,546.408813477,-300.140075684,2194.64770508,0.0,838.375793457,2134.64770508
3.375,191.539901733,73.4408416748,229.0,159.0,160.0,8.0,239.740829468,353.905059814,2167.64013672,531.740966797,-300.549316406,2197.64013672,0.0,839.551086426,2137.64013672
3.406,190.68862915,73.1623840332,229.0,159.0,160.0,8.0,233.630691528,356.571899414,2170.99023438,532.551574707,-301.007476807,2200.99023438,0.0,840.866760254,2140.99023438
3.437,189.47328186,72.238609314,229.0,159.0,156.0,8.0,224.801361084,364.290130615,2175.08374023,533.542053223,-301.567321777,2205.08374023,-30.0883464813,842.474487305,2145.08374023
3.5,188.273300171,71.9963226318,229.0,159.0,156.0,8.0,216.229553223,367.12411499,2180.94116211,534.959289551,-302.368347168,2210.94116211,-30.170507431,844.774963379,2150.94116211
3.547,182.684677124,71.6663665771,223.0,159.0,140.0,8.0,175.736846924,374.437866211,2209.20385742,494.684875488,-306.233551025,2239.20385742,-152.834838867,855.875061035,2179.20385742
3.703,182.09425354,71.7728729248,221.0,159.0,140.0,8.0,171.494354248,374.336181641,2213.48193359,479.895782471,-306.818634033,2243.48193359,-153.134872437,857.555236816,2183.48193359
3.75,181.157928467,71.7441329956,221.0,159.0,140.0,8.0,164.583984375,375.374267578,2218.2980957,480.925994873,-307.477294922,2248.2980957,-153.472640991,859.446838379,2188.2980957
3.781,180.667922974,72.2060852051,217.0,161.0,140.0,8.0,161.119613647,372.583892822,2223.08959961,450.347625732,-323.934234619,2253.08959961,-153.808685303,861.328674316,2193.08959961
3.812,180.001174927,72.3504486084,215.0,159.0,140.0,8.0,156.261566162,372.267852783,2227.93383789,435.480163574,-308.795074463,2257.93383789,-154.1484375,863.231262207,2197.93383789
3.844,179.329071045,72.6511688232,213.0,159.0,140.0,8.0,151.367721558,370.79309082,2233.20166016,420.623504639,-309.51550293,2263.20166016,-154.517883301,865.300109863,2203.20166016
3.89,178.882949829,72.9426879883,211.0,163.0,142.0,8.0,148.26651001,369.487823486,2239.1262207,405.810577393,-342.153991699,2269.1262207,-139.440063477,867.626953125,2209.1262207
3.937,178.206802368,72.8030014038,209.0,161.0,142.0,8.0,143.183197021,371.169769287,2242.66162109,390.503845215,-326.748168945,2272.66162109,-139.663223267,869.01550293,2212.66162109
3.969,178.064102173,72.9409484863,207.0,159.0,142.0,8.0,142.333526611,370.795196533,2246.96557617,375.274383545,-311.397857666,2276.96557617,-139.934890747,870.705871582,2216.96557617
4.031,177.351516724,72.7913284302,207.0,159.0,142.0,8.0,137.23085022,373.367034912,2255.37988281,376.66116333,-312.548614502,2285.37988281,-140.466003418,874.010559082,2225.37988281
4.062,177.457107544,72.4875717163,207.0,161.0,144.0,8.0,138.143951416,375.981872559,2256.65527344,376.871337891,-328.760101318,2286.65527344,-124.930236816,874.511474609,2226.65527344
4.094,177.106430054,72.9269485474,207.0,163.0,144.0,8.0,135.682052612,373.366394043,2261.87402344,377.73147583,-345.58404541,2291.87402344,-125.223045349,876.561096191,2231.87402344
4.156,176.930160522,72.3661804199,209.0,159.0,142.0,8.0,134.56427002,378.602935791,2266.59594727,394.616424561,-314.082519531,2296.59594727,-141.173950195,878.415588379,2236.59594727
4.187,177.129104614,72.3830947876,211.0,161.0,142.0,8.0,136.283294678,378.8515625,2268.89013672,411.133575439,-330.519134521,2298.89013672,-141.318771362,879.316650391,2238.89013672
4.25,176.88949585,71.9550628662,211.0,161.0,142.0,8.0,134.717971802,383.227203369,2274.64794922,412.163269043,-331.346954346,2304.64794922,-141.682189941,881.578063965,2244.64794922
4.281,176.749191284,72.017036438,211.0,161.0,142.0,8.0,133.800460815,383.310546875,2278.08129883,412.777313232,-331.840576172,2308.08129883,-141.898910522,882.926452637,2248.08129883
4.312,176.859008789,71.8477325439,213.0,163.0,142.0,8.0,134.746765137,384.860137939,2279.2487793,429.181518555,-348.203948975,2309.2487793,-141.972595215,883.38494873,2249.2487793
4.344,176.80645752,71.6027069092,211.0,161.0,142.0,8.0,134.402603149,387.036804199,2280.53515625,413.216156006,-332.193359375,2310.53515625,-142.05380249,883.890197754,2250.53515625
4.375,176.464172363,71.6043395996,213.0,161.0,140.0,8.0,131.875900269,387.642822266,2284.18286133,430.09854126,-332.717803955,2314.18286133,-158.09336853,885.322814941,2254.18286133
4.406,176.343780518,71.2928390503,211.0,161.0,140.0,8.0,130.914413452,390.146392822,2284.23266602,413.877441406,-332.724975586,2314.23266602,-158.096862793,885.342346191,2254.23266602
4.437,176.341949463,71.4953765869,211.0,161.0,140.0,8.0,130.987030029,388.783294678,2285.75683594,414.149993896,-332.944091797,2315.75683594,-158.20375061,885.940979004,2255.75683594
4.469,176.138244629,71.5523071289,209.0,163.0,140.0,8.0,129.37890625,388.401031494,2286.19287109,397.983673096,-349.251037598,2316.19287109,-158.234329224,886.112243652,2256.19287109
4.5,175.923049927,71.9409790039,207.0,161.0,140.0,8.0,127.777076721,385.657348633,2288.40136719,382.103546143,-333.324310303,2318.40136719,-158.389221191,886.979614258,2258.40136719
4.531,175.422607422,72.001449585,207.0,161.0,140.0,8.0,123.78401947,385.24319458,2288.82397461,382.173187256,-333.385101318,2318.82397461,-158.41885376,887.145629883,2258.82397461
4.562,174.945251465,72.3003082275,207.0,163.0,138.0,8.0,120.099708557,383.313812256,2291.62939453,382.635559082,-350.070770264,2321.62939453,-174.477172852,888.247375488,2261.62939453
4.609,174.491607666,72.6395111084,207.0,163.0,138.0,8.0,116.680473328,381.327209473,2296.08056641,383.369140625,-350.741973877,2326.08056641,-174.820556641,889.995605469,2266.08056641
4.656,174.49156189,72.3647155762,207.0,161.0,140.0,8.0,116.695648193,383.590820312,2296.38647461,383.419586182,-334.472381592,2326.38647461,-158.949249268,890.115722656,2266.38647461
4.687,174.316726685,72.5635375977,207.0,163.0,140.0,8.0,115.401550293,382.366821289,2298.65283203,383.79309082,-351.129821777,2328.65283203,-159.108184814,891.005859375,2268.65283203
4.719,174.308563232,72.7572784424,207.0,161.0,140.0,8.0,115.406234741,381.037750244,2300.05712891,384.02456665,-335.000091553,2330.05712891,-159.206680298,891.557373047,2270.05712891
4.75,174.404571533,72.9423065186,207.0,163.0,140.0,8.0,116.208351135,379.636413574,2300.60839844,384.11541748,-351.424682617,2330.60839844,-159.245346069,891.773925781,2270.60839844
4.781,174.274414062,72.6525268555,207.0,163.0,136.0,8.0,115.061912537,381.654174805,2298.68115234,383.79776001,-351.134063721,2328.68115234,-190.932189941,891.016967773,2268.68115234
4.812,174.383010864,73.074005127,207.0,161.0,140.0,8.0,115.969657898,378.36227417,2299.32226562,383.903442383,-334.894470215,2329.32226562,-159.155136108,891.268798828,2269.32226562
4.844,174.322189331,72.8312988281,207.0,163.0,140.0,8.0,115.340461731,379.8621521,2296.55908203,383.448028564,-350.814117432,2326.55908203,-158.961349487,890.18347168,2266.55908203
4.875,174.226348877,72.9945220947,207.0,163.0,140.0,8.0,114.574897766,378.568389893,2296.68457031,383.468719482,-350.83303833,2326.68457031,-158.970153809,890.232788086,2266.68457031
4.906,174.325500488,72.6947784424,207.0,161.0,138.0,8.0,115.216674805,380.464904785,2293.56494141,382.954559326,-334.066711426,2323.56494141,-174.626480103,889.007629395,2263.56494141
4.937,174.098129272,72.4795379639,207.0,161.0,140.0,8.0,113.348106384,382.061462402,2292.75756836,382.821472168,-333.950622559,2322.75756836,-158.694732666,888.690429688,2262.75756836
4.969,174.234893799,72.4401779175,207.0,161.0,138.0,8.0,114.429588318,382.317626953,2292.39599609,382.761901855,-333.898651123,2322.39599609,-174.536315918,888.548461914,2262.39599609
5.0,174.250228882,72.7962036133,207.0,161.0,140.0,8.0,114.57800293,379.539001465,2292.89941406,382.84487915,-333.971008301,2322.89941406,-158.704681396,888.74621582,2262.89941406
5.031,174.497497559,72.4113998413,207.0,163.0,140.0,8.0,116.421264648,382.157470703,2290.05004883,382.375274658,-349.832641602,2320.05004883,-158.504852295,887.62713623,2260.05004883
5.062,175.105758667,72.4149017334,207.0,161.0,138.0,8.0,121.211776733,381.832946777,2288.2734375,382.082427979,-333.305938721,2318.2734375,-174.218261719,886.929382324,2258.2734375
5.109,175.317642212,72.9264144897,207.0,163.0,138.0,8.0,123.084480286,378.258422852,2291.48413086,382.611633301,-350.048858643,2321.48413086,-174.465957642,888.190368652,2261.48413086
5.156,175.541015625,72.7870254517,207.0,163.0,138.0,8.0,124.919624329,379.500793457,2292.22290039,382.73336792,-350.160247803,2322.22290039,-174.522949219,888.48046875,2262.22290039
5.219,175.803527832,73.0443496704,211.0,161.0,138.0,8.0,127.224731445,378.01184082,2295.74194336,415.935760498,-334.379730225,2325.74194336,-174.794433594,889.862548828,2265.74194336
5.25,175.626449585,72.4709625244,211.0,161.0,138.0,8.0,125.741149902,382.45123291,2294.68237305,415.746246338,-334.227355957,2324.68237305,-174.712692261,889.446472168,2264.68237305
5.281,175.589767456,72.9436950684,211.0,163.0,138.0,8.0,125.624389648,379.185913086,2297.94628906,416.329986572,-351.023284912,2327.94628906,-174.964492798,890.728393555,2267.94628906
5.312,175.664581299,72.6627044678,211.0,163.0,138.0,8.0,126.247276306,381.510864258,2298.31176758,416.395324707,-351.078399658,2328.31176758,-174.99269104,890.871948242,2268.31176758
5.344,175.556854248,72.8333053589,211.0,163.0,138.0,8.0,125.482421875,380.448883057,2300.2043457,416.733795166,-351.363769531,2330.2043457,-175.138687134,891.615234375,2270.2043457
5.406,175.424224854,72.4245758057,209.0,161.0,138.0,8.0,124.444984436,383.84552002,2300.80273438,400.494049072,-335.107299805,2330.80273438,-175.184860229,891.850280762,2270.80273438
5.437,175.185348511,72.4879150391,209.0,163.0,138.0,8.0,122.566894531,383.488800049,2301.72851562,400.653106689,-351.593566895,2331.72851562,-175.256271362,892.213867188,2271.72851562
5.5,175.014724731,72.2059326172,207.0,163.0,138.0,8.0,121.252044678,385.962921143,2302.91064453,384.494842529,-351.771820068,2332.91064453,-175.347473145,892.678100586,2272.91064453
5.531,174.932983398,72.042388916,207.0,161.0,138.0,8.0,120.589744568,387.276611328,2302.86914062,384.488006592,-335.404418945,2332.86914062,-175.344268799,892.661743164,2272.86914062
5.562,175.070770264,72.0892333984,209.0,163.0,138.0,8.0,121.667762756,386.787994385,2302.21264648,400.736297607,-351.666595459,2332.21264648,-175.293609619,892.403991699,2272.21264648
5.594,174.951705933,71.9124298096,209.0,161.0,138.0,8.0,120.706138611,388.214019775,2302.20483398,400.734954834,-335.308898926,2332.20483398,-175.293014526,892.400939941,2272.20483398
5.625,175.208450317,71.7693557739,209.0,163.0,138.0,8.0,122.747154236,389.26864624,2301.61083984,400.632904053,-351.575836182,2331.61083984,-175.247192383,892.167602539,2271.61083984
5.656,175.188232422,71.8397903442,209.0,163.0,138.0,8.0,122.696311951,389.056396484,2303.72021484,400.995361328,-351.893890381,2333.72021484,-175.409927368,892.996032715,2273.72021484
5.687,175.12651062,71.7420806885,209.0,163.0,136.0,8.0,122.181869507,389.795349121,2303.42236328,400.944152832,-351.848999023,2333.42236328,-191.331207275,892.87902832,2273.42236328
5.719,175.018615723,72.0583953857,209.0,163.0,138.0,8.0,121.429656982,387.620880127,2305.68603516,401.333129883,-352.190338135,2335.68603516,-175.561584473,893.768127441,2275.68603516
5.75,174.815719604,71.9412918091,207.0,163.0,138.0,8.0,119.835960388,388.719726562,2306.58789062,385.100921631,-352.326293945,2336.58789062,-175.631164551,894.122314453,2276.58789062
5.781,174.840896606,71.7551803589,207.0,163.0,136.0,8.0,120.004371643,390.110412598,2305.91015625,384.989196777,-352.224121094,2335.91015625,-191.54057312,893.856140137,2275.91015625
5.844,174.624664307,71.5885543823,207.0,161.0,136.0,8.0,118.298965454,391.600128174,2306.7487793,385.127410889,-335.962188721,2336.7487793,-191.611160278,894.18548584,2276.7487793
